ini_monit,mac_local,mac_destino,rssi,lqi,latencia,desconexion
Mon Feb 25 11:21:21 2019,10,4,-55,97,0.09404563904,0
Mon Feb 25 11:21:21 2019,10,5,-97,108,0.09404563904,0
Mon Feb 25 11:21:21 2019,10,6,-93,108,0.09404563904,0
Mon Feb 25 11:21:21 2019,10,2,-101,97,0.09404563904,0
Mon Feb 25 11:21:22 2019,10,4,-55,97,0.1030199528,0
Mon Feb 25 11:21:22 2019,10,5,-97,108,0.1030199528,0
Mon Feb 25 11:21:22 2019,10,6,-93,108,0.1030199528,0
Mon Feb 25 11:21:22 2019,10,2,-101,97,0.1030199528,0
Mon Feb 25 11:21:24 2019,10,4,-55,97,0.09803891182,0
Mon Feb 25 11:26:54 2019,10,4,-54,99,0.09401845932,0
Mon Feb 25 11:26:54 2019,10,5,-96,99,0.09401845932,0
Mon Feb 25 11:26:54 2019,10,6,-93,99,0.09401845932,0
Mon Feb 25 11:26:54 2019,10,2,-100,99,0.09401845932,0
Mon Feb 25 11:26:55 2019,10,4,-54,99,0.1020543575,0
Mon Feb 25 11:26:55 2019,10,5,-96,99,0.1020543575,0
Mon Feb 25 11:26:55 2019,10,6,-93,99,0.1020543575,0
Mon Feb 25 11:26:55 2019,10,2,-100,99,0.1020543575,0
Mon Feb 25 11:26:57 2019,10,4,-54,99,0.09806060791,0
Mon Feb 25 11:26:57 2019,10,5,-96,99,0.09806060791,0
Mon Feb 25 11:26:57 2019,10,6,-93,99,0.09806060791,0
Mon Feb 25 11:26:57 2019,10,2,-100,99,0.09806060791,0
Mon Feb 25 11:26:59 2019,10,4,-54,99,0.09899759293,0
Mon Feb 25 11:26:59 2019,10,5,-96,99,0.09899759293,0
Mon Feb 25 11:26:59 2019,10,6,-93,99,0.09899759293,0
Mon Feb 25 11:26:59 2019,10,2,-100,99,0.09899759293,0
Mon Feb 25 11:27:01 2019,10,4,-54,99,0.1079807281,0
Mon Feb 25 11:27:01 2019,10,5,-96,99,0.1079807281,0
Mon Feb 25 11:27:01 2019,10,6,-93,99,0.1079807281,0
Mon Feb 25 11:27:01 2019,10,2,-100,99,0.1079807281,0
Mon Feb 25 11:27:03 2019,10,4,-54,99,0.09801650047,0
Mon Feb 25 11:28:49 2019,10,4,-55,107,0.09803533554,0
Mon Feb 25 11:28:49 2019,10,5,-98,107,0.09803533554,0
Mon Feb 25 11:28:49 2019,10,6,-92,107,0.09803533554,0
Mon Feb 25 11:28:49 2019,10,2,-101,107,0.09803533554,0
Mon Feb 25 11:28:51 2019,10,4,-55,107,0.1020247936,0
Mon Feb 25 11:28:51 2019,10,5,-98,107,0.1020247936,0
Mon Feb 25 11:28:51 2019,10,6,-92,107,0.1020247936,0
Mon Feb 25 11:28:51 2019,10,2,-101,107,0.1020247936,0
Mon Feb 25 11:28:53 2019,10,4,-55,107,0.09803819656,0
Mon Feb 25 11:28:53 2019,10,5,-98,107,0.09803819656,0
Mon Feb 25 11:28:53 2019,10,6,-92,107,0.09803819656,0
Mon Feb 25 11:28:53 2019,10,2,-101,107,0.09803819656,0
Mon Feb 25 11:28:55 2019,10,4,-55,107,0.1000328064,0
Mon Feb 25 11:28:55 2019,10,5,-98,107,0.1000328064,0
Mon Feb 25 11:28:55 2019,10,6,-92,107,0.1000328064,0
Mon Feb 25 11:28:55 2019,10,2,-101,107,0.1000328064,0
Mon Feb 25 11:28:57 2019,10,4,-55,107,0.0980451107,0
Mon Feb 25 11:28:57 2019,10,5,-98,107,0.0980451107,0
Mon Feb 25 11:28:57 2019,10,6,-92,107,0.0980451107,0
Mon Feb 25 11:28:57 2019,10,2,-101,107,0.0980451107,0
Mon Feb 25 11:28:58 2019,10,4,-55,108,0.09703779221,0
Mon Feb 25 11:28:58 2019,10,5,-97,108,0.09703779221,0
Mon Feb 25 11:28:58 2019,10,6,-94,108,0.09703779221,0
Mon Feb 25 11:28:58 2019,10,2,-101,107,0.09703779221,0
Mon Feb 25 11:29:00 2019,10,4,-55,108,0.09999322891,0
Mon Feb 25 11:29:00 2019,10,5,-97,108,0.09999322891,0
Mon Feb 25 11:29:00 2019,10,6,-94,108,0.09999322891,0
Mon Feb 25 11:29:00 2019,10,2,-101,107,0.09999322891,0
Mon Feb 25 11:29:02 2019,10,4,-55,108,0.09099578857,0
Mon Feb 25 11:29:02 2019,10,5,-97,108,0.09099578857,0
Mon Feb 25 11:29:02 2019,10,6,-94,108,0.09099578857,0
Mon Feb 25 11:29:02 2019,10,2,-101,107,0.09099578857,0
Mon Feb 25 11:29:04 2019,10,4,-55,108,0.09904456139,0
Mon Feb 25 11:29:04 2019,10,5,-97,108,0.09904456139,0
Mon Feb 25 11:29:04 2019,10,6,-94,108,0.09904456139,0
Mon Feb 25 11:29:04 2019,10,2,-101,108,0.09904456139,0
Mon Feb 25 11:29:06 2019,10,4,-55,108,0.1020812988,0
Mon Feb 25 11:29:06 2019,10,5,-97,108,0.1020812988,0
Mon Feb 25 11:29:06 2019,10,6,-94,108,0.1020812988,0
Mon Feb 25 11:29:06 2019,10,2,-101,108,0.1020812988,0
Mon Feb 25 11:29:08 2019,10,4,-55,108,0.1099963188,0
Mon Feb 25 11:29:08 2019,10,5,-97,108,0.1099963188,0
Mon Feb 25 11:29:08 2019,10,6,-94,108,0.1099963188,0
Mon Feb 25 11:29:08 2019,10,2,-101,108,0.1099963188,0
Mon Feb 25 11:29:46 2019,10,4,-55,108,0.1160469055,0
Mon Feb 25 11:29:46 2019,10,5,-97,108,0.1160469055,0
Mon Feb 25 11:29:46 2019,10,6,-93,108,0.1160469055,0
Mon Feb 25 11:29:46 2019,10,2,-101,81,0.1160469055,0
Mon Feb 25 11:29:48 2019,10,4,-55,108,0.1020009518,0
Mon Feb 25 11:29:48 2019,10,5,-97,108,0.1020009518,0
Mon Feb 25 11:29:48 2019,10,6,-93,108,0.1020009518,0
Mon Feb 25 11:29:48 2019,10,2,-101,81,0.1020009518,0
Mon Feb 25 11:29:50 2019,10,4,-55,108,0.09802317619,0
Mon Feb 25 11:29:50 2019,10,5,-97,108,0.09802317619,0
Mon Feb 25 11:29:50 2019,10,6,-93,108,0.09802317619,0
Mon Feb 25 11:29:50 2019,10,2,-100,108,0.09802317619,0
Mon Feb 25 11:29:51 2019,10,4,-55,108,0.09404373169,0
Mon Feb 25 11:29:51 2019,10,5,-97,108,0.09404373169,0
Mon Feb 25 11:29:51 2019,10,6,-93,108,0.09404373169,0
Mon Feb 25 11:29:51 2019,10,2,-100,108,0.09404373169,0
Mon Feb 25 11:29:53 2019,10,4,-55,108,5.089774132,1
Mon Feb 25 11:29:53 2019,10,5,-97,108,5.089774132,1
Mon Feb 25 11:29:53 2019,10,6,-93,108,5.089774132,1
Mon Feb 25 11:29:53 2019,10,2,-100,108,5.089774132,1
Mon Feb 25 11:30:00 2019,10,4,-55,108,0.100045681,0
Mon Feb 25 11:30:00 2019,10,5,-97,108,0.100045681,0
Mon Feb 25 11:30:00 2019,10,6,-93,108,0.100045681,0
Mon Feb 25 11:30:00 2019,10,2,-100,108,0.100045681,0
Mon Feb 25 11:30:01 2019,10,4,-55,108,0.09501719475,0
Mon Feb 25 11:30:01 2019,10,5,-97,108,0.09501719475,0
Mon Feb 25 11:30:01 2019,10,6,-93,108,0.09501719475,0
Mon Feb 25 11:30:01 2019,10,2,-100,108,0.09501719475,0
Mon Feb 25 11:30:03 2019,10,4,-55,108,0.1020441055,0
Mon Feb 25 11:32:05 2019,10,5,-97,108,0.100045681,0
Mon Feb 25 11:32:05 2019,10,6,-95,108,0.100045681,0
Mon Feb 25 11:32:05 2019,10,2,-100,108,0.100045681,0
Mon Feb 25 11:32:06 2019,10,4,-55,108,0.11399436,0
Mon Feb 25 11:32:06 2019,10,5,-97,108,0.11399436,0
Mon Feb 25 11:32:06 2019,10,6,-95,108,0.11399436,0
Mon Feb 25 11:32:06 2019,10,2,-100,108,0.11399436,0
Mon Feb 25 11:32:08 2019,10,4,-55,108,0.1010148525,0
Mon Feb 25 11:32:08 2019,10,5,-97,108,0.1010148525,0
Mon Feb 25 11:32:08 2019,10,6,-95,108,0.1010148525,0
Mon Feb 25 11:32:08 2019,10,2,-100,108,0.1010148525,0
Mon Feb 25 11:32:10 2019,10,4,-55,108,0.1030550003,0
Mon Feb 25 11:32:10 2019,10,5,-97,108,0.1030550003,0
Mon Feb 25 11:32:10 2019,10,6,-95,108,0.1030550003,0
Mon Feb 25 11:32:10 2019,10,2,-100,108,0.1030550003,0
Mon Feb 25 11:32:12 2019,10,4,-55,108,0.1019947529,0
Mon Feb 25 11:32:12 2019,10,5,-97,108,0.1019947529,0
Mon Feb 25 11:32:12 2019,10,6,-95,108,0.1019947529,0
Mon Feb 25 11:32:12 2019,10,2,-100,108,0.1019947529,0
Mon Feb 25 11:32:14 2019,10,4,-55,108,0.09399414063,0
Mon Feb 25 11:32:14 2019,10,5,-97,108,0.09399414063,0
Mon Feb 25 11:32:14 2019,10,6,-95,108,0.09399414063,0
Mon Feb 25 11:32:14 2019,10,2,-100,108,0.09399414063,0
Mon Feb 25 11:32:16 2019,10,4,-55,108,0.1009953022,0
Mon Feb 25 11:32:16 2019,10,5,-97,108,0.1009953022,0
Mon Feb 25 11:32:16 2019,10,6,-95,108,0.1009953022,0
Mon Feb 25 11:32:16 2019,10,2,-100,108,0.1009953022,0
Mon Feb 25 11:32:17 2019,10,4,-55,108,0.1169917583,0
Mon Feb 25 11:32:17 2019,10,5,-97,108,0.1169917583,0
Mon Feb 25 11:32:17 2019,10,6,-95,108,0.1169917583,0
Mon Feb 25 11:32:17 2019,10,2,-100,108,0.1169917583,0
Mon Feb 25 11:32:19 2019,10,4,-55,108,0.09699654579,0
Mon Feb 25 11:32:19 2019,10,5,-97,108,0.09699654579,0
Mon Feb 25 11:32:19 2019,10,6,-95,108,0.09699654579,0
Mon Feb 25 11:32:19 2019,10,2,-100,108,0.09699654579,0
Mon Feb 25 11:32:21 2019,10,4,-55,108,0.1009948254,0
Mon Feb 25 11:32:21 2019,10,5,-97,108,0.1009948254,0
Mon Feb 25 11:32:21 2019,10,6,-95,108,0.1009948254,0
Mon Feb 25 11:32:21 2019,10,2,-100,108,0.1009948254,0
Mon Feb 25 11:32:23 2019,10,4,-55,108,0.09999108315,0
Mon Feb 25 11:32:23 2019,10,5,-94,108,0.09999108315,0
Mon Feb 25 11:32:23 2019,10,6,-95,108,0.09999108315,0
Mon Feb 25 11:32:23 2019,10,2,-100,108,0.09999108315,0
Mon Feb 25 11:32:25 2019,10,4,-54,107,0.09699320793,0
Mon Feb 25 11:32:25 2019,10,5,-96,107,0.09699320793,0
Mon Feb 25 11:32:25 2019,10,6,-94,107,0.09699320793,0
Mon Feb 25 11:32:25 2019,10,2,-100,107,0.09699320793,0
Mon Feb 25 11:32:26 2019,10,4,-54,107,0.09702420235,0
Mon Feb 25 11:32:26 2019,10,5,-96,107,0.09702420235,0
Mon Feb 25 11:32:26 2019,10,6,-94,107,0.09702420235,0
Mon Feb 25 11:32:26 2019,10,2,-100,107,0.09702420235,0
Mon Feb 25 11:32:28 2019,10,4,-54,107,0.09899401665,0
Mon Feb 25 11:32:28 2019,10,5,-96,107,0.09899401665,0
Mon Feb 25 11:32:28 2019,10,6,-94,107,0.09899401665,0
Mon Feb 25 11:32:28 2019,10,2,-100,107,0.09899401665,0
Mon Feb 25 11:32:30 2019,10,4,-54,107,0.09999418259,0
Mon Feb 25 11:32:30 2019,10,5,-96,107,0.09999418259,0
Mon Feb 25 11:32:30 2019,10,6,-94,107,0.09999418259,0
Mon Feb 25 11:32:30 2019,10,2,-100,107,0.09999418259,0
Mon Feb 25 11:32:32 2019,10,4,-54,107,0.09502291679,0
Mon Feb 25 11:32:32 2019,10,5,-96,107,0.09502291679,0
Mon Feb 25 11:32:32 2019,10,6,-94,107,0.09502291679,0
Mon Feb 25 11:32:32 2019,10,2,-100,107,0.09502291679,0
Mon Feb 25 11:32:39 2019,10,4,-54,107,0.1050624847,0
Mon Feb 25 11:32:39 2019,10,5,-96,107,0.1050624847,0
Mon Feb 25 11:32:39 2019,10,6,-94,107,0.1050624847,0
Mon Feb 25 11:32:39 2019,10,2,-100,107,0.1050624847,0
Mon Feb 25 11:32:40 2019,10,4,-54,107,0.09502410889,0
Mon Feb 25 11:32:40 2019,10,5,-96,107,0.09502410889,0
Mon Feb 25 11:32:40 2019,10,6,-94,107,0.09502410889,0
Mon Feb 25 11:32:40 2019,10,2,-100,107,0.09502410889,0
Mon Feb 25 11:32:41 2019,10,4,-54,107,0.09699296951,0
Mon Feb 25 11:32:41 2019,10,5,-96,107,0.09699296951,0
Mon Feb 25 11:32:41 2019,10,6,-94,107,0.09699296951,0
Mon Feb 25 11:32:41 2019,10,2,-100,107,0.09699296951,0
Mon Feb 25 11:32:43 2019,10,4,-54,108,0.09999489784,0
Mon Feb 25 11:32:43 2019,10,5,-97,104,0.09999489784,0
Mon Feb 25 11:32:43 2019,10,6,-94,104,0.09999489784,0
Mon Feb 25 11:32:43 2019,10,2,-100,104,0.09999489784,0
Mon Feb 25 11:32:44 2019,10,4,-54,108,0.1010456085,0
Mon Feb 25 11:32:44 2019,10,5,-97,104,0.1010456085,0
Mon Feb 25 11:32:44 2019,10,6,-94,104,0.1010456085,0
Mon Feb 25 11:32:44 2019,10,2,-100,104,0.1010456085,0
Mon Feb 25 11:32:46 2019,10,4,-54,108,0.1039924622,0
Mon Feb 25 11:32:46 2019,10,5,-97,104,0.1039924622,0
Mon Feb 25 11:32:46 2019,10,6,-94,104,0.1039924622,0
Mon Feb 25 11:32:46 2019,10,2,-100,104,0.1039924622,0
Mon Feb 25 11:32:48 2019,10,4,-54,108,0.093998909,0
Mon Feb 25 11:32:48 2019,10,5,-97,104,0.093998909,0
Mon Feb 25 11:32:48 2019,10,6,-94,104,0.093998909,0
Mon Feb 25 11:32:48 2019,10,2,-100,104,0.093998909,0
Mon Feb 25 11:32:50 2019,10,4,-56,108,0.0990447998,0
Mon Feb 25 11:32:50 2019,10,5,-97,108,0.0990447998,0
Mon Feb 25 11:32:50 2019,10,6,-93,108,0.0990447998,0
Mon Feb 25 11:32:50 2019,10,2,-101,108,0.0990447998,0
Mon Feb 25 11:32:52 2019,10,4,-56,108,0.1040482521,0
Mon Feb 25 11:32:52 2019,10,5,-97,108,0.1040482521,0
Mon Feb 25 11:32:52 2019,10,6,-93,108,0.1040482521,0
Mon Feb 25 11:32:52 2019,10,2,-101,108,0.1040482521,0
Mon Feb 25 11:32:54 2019,10,4,-56,108,0.0990281105,0
Mon Feb 25 11:32:54 2019,10,5,-97,108,0.0990281105,0
Mon Feb 25 11:32:54 2019,10,6,-93,108,0.0990281105,0
Mon Feb 25 11:32:54 2019,10,2,-101,108,0.0990281105,0
Mon Feb 25 11:32:56 2019,10,4,-56,108,0.09699392319,0
Mon Feb 25 11:32:56 2019,10,5,-97,108,0.09699392319,0
Mon Feb 25 11:32:56 2019,10,6,-93,108,0.09699392319,0
Mon Feb 25 11:32:56 2019,10,2,-101,108,0.09699392319,0
Mon Feb 25 11:32:57 2019,10,4,-56,108,0.09700703621,0
Mon Feb 25 11:32:57 2019,10,5,-97,108,0.09700703621,0
Mon Feb 25 11:32:57 2019,10,6,-93,108,0.09700703621,0
Mon Feb 25 11:32:57 2019,10,2,-101,108,0.09700703621,0
Mon Feb 25 11:32:59 2019,10,4,-56,108,0.095038414,0
Mon Feb 25 11:32:59 2019,10,5,-97,108,0.095038414,0
Mon Feb 25 11:32:59 2019,10,6,-93,108,0.095038414,0
Mon Feb 25 11:32:59 2019,10,2,-101,108,0.095038414,0
Mon Feb 25 11:33:01 2019,10,4,-56,108,0.1009972095,0
Mon Feb 25 11:33:01 2019,10,5,-97,108,0.1009972095,0
Mon Feb 25 11:33:01 2019,10,6,-93,108,0.1009972095,0
Mon Feb 25 11:33:01 2019,10,2,-101,108,0.1009972095,0
Mon Feb 25 11:33:03 2019,10,4,-56,108,0.09500956535,0
Mon Feb 25 11:33:03 2019,10,5,-97,108,0.09500956535,0
Mon Feb 25 11:33:03 2019,10,6,-93,108,0.09500956535,0
Mon Feb 25 11:33:03 2019,10,2,-101,108,0.09500956535,0
Mon Feb 25 11:33:05 2019,10,4,-56,108,0.1009988785,0
Mon Feb 25 11:33:05 2019,10,5,-97,108,0.1009988785,0
Mon Feb 25 11:33:05 2019,10,6,-93,108,0.1009988785,0
Mon Feb 25 11:33:05 2019,10,2,-101,108,0.1009988785,0
Mon Feb 25 11:33:07 2019,10,4,-56,108,0.09894871712,0
Mon Feb 25 11:33:07 2019,10,5,-97,108,0.09894871712,0
Mon Feb 25 11:33:07 2019,10,6,-93,108,0.09894871712,0
Mon Feb 25 11:33:07 2019,10,2,-101,108,0.09894871712,0
Mon Feb 25 11:33:09 2019,10,4,-55,108,0.1039917469,0
Mon Feb 25 11:33:09 2019,10,5,-97,108,0.1039917469,0
Mon Feb 25 11:33:09 2019,10,6,-96,108,0.1039917469,0
Mon Feb 25 11:33:09 2019,10,2,-101,108,0.1039917469,0
Mon Feb 25 11:33:10 2019,10,4,-55,108,0.09899425507,0
Mon Feb 25 11:33:10 2019,10,5,-99,108,0.09899425507,0
Mon Feb 25 11:33:10 2019,10,6,-95,108,0.09899425507,0
Mon Feb 25 11:33:10 2019,10,2,-101,108,0.09899425507,0
Mon Feb 25 11:33:12 2019,10,4,-55,108,0.1009933949,0
Mon Feb 25 11:33:12 2019,10,5,-99,108,0.1009933949,0
Mon Feb 25 11:33:12 2019,10,6,-95,108,0.1009933949,0
Mon Feb 25 11:33:12 2019,10,2,-101,108,0.1009933949,0
Mon Feb 25 11:33:14 2019,10,4,-55,108,0.1199932098,0
Mon Feb 25 11:33:14 2019,10,5,-99,108,0.1199932098,0
Mon Feb 25 11:33:14 2019,10,6,-95,108,0.1199932098,0
Mon Feb 25 11:33:14 2019,10,2,-101,108,0.1199932098,0
Mon Feb 25 11:33:15 2019,10,4,-55,108,0.1009786129,0
Mon Feb 25 11:33:15 2019,10,5,-99,108,0.1009786129,0
Mon Feb 25 11:33:15 2019,10,6,-95,108,0.1009786129,0
Mon Feb 25 11:33:15 2019,10,2,-101,108,0.1009786129,0
Mon Feb 25 11:33:21 2019,10,4,-55,108,0.09702396393,0
Mon Feb 25 11:33:21 2019,10,5,-99,108,0.09702396393,0
Mon Feb 25 11:33:21 2019,10,6,-95,108,0.09702396393,0
Mon Feb 25 11:33:21 2019,10,2,-101,108,0.09702396393,0
Mon Feb 25 11:33:27 2019,10,4,-54,108,0.1289913654,0
Mon Feb 25 11:33:27 2019,10,5,-93,108,0.1289913654,0
Mon Feb 25 11:33:27 2019,10,6,-93,108,0.1289913654,0
Mon Feb 25 11:33:27 2019,10,2,-101,108,0.1289913654,0
Mon Feb 25 11:33:28 2019,10,4,-54,108,0.1009905338,0
Mon Feb 25 11:33:28 2019,10,5,-94,107,0.1009905338,0
Mon Feb 25 11:33:28 2019,10,6,-93,107,0.1009905338,0
Mon Feb 25 11:33:28 2019,10,2,-101,108,0.1009905338,0
Mon Feb 25 11:33:29 2019,10,4,-54,108,0.1039934158,0
Mon Feb 25 11:33:29 2019,10,5,-94,107,0.1039934158,0
Mon Feb 25 11:33:29 2019,10,6,-93,107,0.1039934158,0
Mon Feb 25 11:33:29 2019,10,2,-101,108,0.1039934158,0
Mon Feb 25 11:33:31 2019,10,4,-54,108,0.1030302048,0
Mon Feb 25 11:33:31 2019,10,5,-94,107,0.1030302048,0
Mon Feb 25 11:33:31 2019,10,6,-93,107,0.1030302048,0
Mon Feb 25 11:33:31 2019,10,2,-101,108,0.1030302048,0
Mon Feb 25 11:33:33 2019,10,4,-54,108,0.09504914284,0
Mon Feb 25 11:33:33 2019,10,5,-94,107,0.09504914284,0
Mon Feb 25 11:33:33 2019,10,6,-93,107,0.09504914284,0
Mon Feb 25 11:33:33 2019,10,2,-101,108,0.09504914284,0
Mon Feb 25 11:33:35 2019,10,4,-54,108,0.09804868698,0
Mon Feb 25 11:33:35 2019,10,5,-95,108,0.09804868698,0
Mon Feb 25 11:33:35 2019,10,6,-95,108,0.09804868698,0
Mon Feb 25 11:33:35 2019,10,2,-101,108,0.09804868698,0
Mon Feb 25 11:33:37 2019,10,4,-54,108,0.0940425396,0
Mon Feb 25 11:33:37 2019,10,5,-95,108,0.0940425396,0
Mon Feb 25 11:33:37 2019,10,6,-95,108,0.0940425396,0
Mon Feb 25 11:33:37 2019,10,2,-101,108,0.0940425396,0
Mon Feb 25 11:33:39 2019,10,4,-54,108,0.1029560566,0
Mon Feb 25 11:33:39 2019,10,5,-95,108,0.1029560566,0
Mon Feb 25 11:33:39 2019,10,6,-95,108,0.1029560566,0
Mon Feb 25 11:33:39 2019,10,2,-101,108,0.1029560566,0
Mon Feb 25 11:33:41 2019,10,4,-54,108,0.0950345993,0
Mon Feb 25 11:33:41 2019,10,5,-95,108,0.0950345993,0
Mon Feb 25 11:33:41 2019,10,6,-95,108,0.0950345993,0
Mon Feb 25 11:33:41 2019,10,2,-101,108,0.0950345993,0
Mon Feb 25 11:33:42 2019,10,4,-54,108,0.1019937992,0
Mon Feb 25 11:33:42 2019,10,5,-95,108,0.1019937992,0
Mon Feb 25 11:33:42 2019,10,6,-95,108,0.1019937992,0
Mon Feb 25 11:33:42 2019,10,2,-101,108,0.1019937992,0
Mon Feb 25 11:33:44 2019,10,4,-54,108,0.1000425816,0
Mon Feb 25 11:33:44 2019,10,5,-95,108,0.1000425816,0
Mon Feb 25 11:33:44 2019,10,6,-95,108,0.1000425816,0
Mon Feb 25 11:33:44 2019,10,2,-101,108,0.1000425816,0
Mon Feb 25 11:33:46 2019,10,4,-54,108,0.09599351883,0
Mon Feb 25 11:33:46 2019,10,5,-95,108,0.09599351883,0
Mon Feb 25 11:33:46 2019,10,6,-95,108,0.09599351883,0
Mon Feb 25 11:33:46 2019,10,2,-101,108,0.09599351883,0
Mon Feb 25 11:33:48 2019,10,4,-54,108,0.100946188,0
Mon Feb 25 11:33:48 2019,10,5,-95,108,0.100946188,0
Mon Feb 25 11:33:48 2019,10,6,-95,108,0.100946188,0
Mon Feb 25 11:33:48 2019,10,2,-101,108,0.100946188,0
Mon Feb 25 11:33:50 2019,10,4,-54,108,0.09904670715,0
Mon Feb 25 11:33:50 2019,10,5,-95,108,0.09904670715,0
Mon Feb 25 11:33:50 2019,10,6,-95,108,0.09904670715,0
Mon Feb 25 11:33:50 2019,10,2,-101,108,0.09904670715,0
Mon Feb 25 11:33:52 2019,10,4,-54,108,0.09899663925,0
Mon Feb 25 11:33:52 2019,10,5,-95,108,0.09899663925,0
Mon Feb 25 11:33:52 2019,10,6,-95,108,0.09899663925,0
Mon Feb 25 11:33:52 2019,10,2,-101,108,0.09899663925,0
Mon Feb 25 11:33:53 2019,10,4,-54,108,0.09899425507,0
Mon Feb 25 11:33:53 2019,10,5,-97,108,0.09899425507,0
Mon Feb 25 11:33:53 2019,10,6,-96,108,0.09899425507,0
Mon Feb 25 11:33:53 2019,10,2,-101,108,0.09899425507,0
Mon Feb 25 11:33:55 2019,10,4,-57,108,0.1059961319,0
Mon Feb 25 11:33:55 2019,10,5,-97,108,0.1059961319,0
Mon Feb 25 11:33:55 2019,10,6,-95,108,0.1059961319,0
Mon Feb 25 11:33:55 2019,10,2,-101,108,0.1059961319,0
Mon Feb 25 11:33:57 2019,10,4,-57,108,0.09699392319,0
Mon Feb 25 11:33:57 2019,10,5,-97,108,0.09699392319,0
Mon Feb 25 11:33:57 2019,10,6,-95,108,0.09699392319,0
Mon Feb 25 11:33:57 2019,10,2,-101,108,0.09699392319,0
Mon Feb 25 11:34:00 2019,10,4,-57,108,0.09898781776,0
Mon Feb 25 11:34:00 2019,10,5,-97,108,0.09898781776,0
Mon Feb 25 11:34:00 2019,10,6,-95,108,0.09898781776,0
Mon Feb 25 11:34:00 2019,10,2,-101,108,0.09898781776,0
Mon Feb 25 11:34:02 2019,10,4,-57,108,0.1010231972,0
Mon Feb 25 11:34:02 2019,10,5,-97,108,0.1010231972,0
Mon Feb 25 11:34:02 2019,10,6,-95,108,0.1010231972,0
Mon Feb 25 11:34:02 2019,10,2,-101,108,0.1010231972,0
Mon Feb 25 11:34:04 2019,10,4,-57,108,5.089711189,1
Mon Feb 25 11:34:04 2019,10,5,-97,108,5.089711189,1
Mon Feb 25 11:34:04 2019,10,6,-95,108,5.089711189,1
Mon Feb 25 11:34:04 2019,10,2,-101,108,5.089711189,1
Mon Feb 25 11:34:11 2019,10,4,-57,108,0.1010446548,0
Mon Feb 25 11:34:11 2019,10,5,-97,108,0.1010446548,0
Mon Feb 25 11:34:11 2019,10,6,-95,108,0.1010446548,0
Mon Feb 25 11:34:11 2019,10,2,-101,108,0.1010446548,0
Mon Feb 25 11:34:13 2019,10,4,-55,108,0.1000475883,0
Mon Feb 25 11:34:13 2019,10,5,-97,105,0.1000475883,0
Mon Feb 25 11:34:13 2019,10,6,-96,108,0.1000475883,0
Mon Feb 25 11:34:13 2019,10,2,-101,105,0.1000475883,0
Mon Feb 25 11:34:15 2019,10,4,-55,108,0.09797549248,0
Mon Feb 25 11:34:15 2019,10,5,-97,105,0.09797549248,0
Mon Feb 25 11:34:15 2019,10,6,-96,108,0.09797549248,0
Mon Feb 25 11:34:15 2019,10,2,-101,105,0.09797549248,0
Mon Feb 25 11:34:16 2019,10,4,-55,108,0.09703969955,0
Mon Feb 25 11:34:16 2019,10,5,-97,105,0.09703969955,0
Mon Feb 25 11:34:16 2019,10,6,-96,108,0.09703969955,0
Mon Feb 25 11:34:16 2019,10,2,-101,105,0.09703969955,0
Mon Feb 25 11:34:18 2019,10,4,-55,108,0.09204339981,0
Mon Feb 25 11:34:18 2019,10,5,-97,105,0.09204339981,0
Mon Feb 25 11:34:18 2019,10,6,-96,108,0.09204339981,0
Mon Feb 25 11:34:18 2019,10,2,-101,105,0.09204339981,0
Mon Feb 25 11:34:20 2019,10,4,-55,108,0.09905028343,0
Mon Feb 25 11:34:20 2019,10,5,-95,108,0.09905028343,0
Mon Feb 25 11:34:20 2019,10,6,-98,108,0.09905028343,0
Mon Feb 25 11:34:20 2019,10,2,-101,105,0.09905028343,0
Mon Feb 25 11:34:22 2019,10,4,-55,108,0.1010451317,0
Mon Feb 25 11:34:22 2019,10,5,-95,108,0.1010451317,0
Mon Feb 25 11:34:22 2019,10,6,-98,108,0.1010451317,0
Mon Feb 25 11:34:22 2019,10,2,-101,105,0.1010451317,0
Mon Feb 25 11:34:24 2019,10,4,-55,108,0.09499168396,0
Mon Feb 25 11:34:24 2019,10,5,-95,108,0.09499168396,0
Mon Feb 25 11:34:24 2019,10,6,-98,108,0.09499168396,0
Mon Feb 25 11:34:24 2019,10,2,-101,105,0.09499168396,0
Mon Feb 25 11:34:26 2019,10,4,-55,108,0.09599471092,0
Mon Feb 25 11:34:26 2019,10,5,-95,108,0.09599471092,0
Mon Feb 25 11:34:26 2019,10,6,-98,108,0.09599471092,0
Mon Feb 25 11:34:26 2019,10,2,-101,105,0.09599471092,0
Mon Feb 25 11:34:28 2019,10,4,-55,108,0.09599518776,0
Mon Feb 25 11:34:28 2019,10,5,-95,108,0.09599518776,0
Mon Feb 25 11:34:28 2019,10,6,-98,108,0.09599518776,0
Mon Feb 25 11:34:28 2019,10,2,-101,105,0.09599518776,0
Mon Feb 25 11:34:29 2019,10,4,-55,108,0.1060311794,0
Mon Feb 25 11:34:29 2019,10,5,-95,108,0.1060311794,0
Mon Feb 25 11:34:29 2019,10,6,-98,108,0.1060311794,0
Mon Feb 25 11:34:29 2019,10,2,-101,105,0.1060311794,0
Mon Feb 25 11:34:31 2019,10,4,-55,108,0.1009991169,0
Mon Feb 25 11:34:31 2019,10,5,-95,108,0.1009991169,0
